IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.2,,,3.9,,4.5,4.2 [3.9-4.5],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.2,,,3.9,,4.5,4.2 [3.9-4.5],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.2,,,4,,4.3,4.2 [4.0-4.3],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,SEAR,South-East Asia,Country,IND,India,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.2,,,4,,4.4,4.2 [4.0-4.4],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.3,,,3.9,,4.6,4.3 [3.9-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.3,,,3.9,,4.7,4.3 [3.9-4.7],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,DZA,Algeria,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.3,,,4,,4.5,4.3 [4.0-4.5],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.3,,,4,,4.5,4.3 [4.0-4.5],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.3,,,4,,4.6,4.3 [4.0-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.3,,,4,,4.6,4.3 [4.0-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.3,,,4,,4.6,4.3 [4.0-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.3,,,4,,4.7,4.3 [4.0-4.7],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.3,,,4,,4.7,4.3 [4.0-4.7],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.3,,,4,,4.7,4.3 [4.0-4.7],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.3,,,4,,4.7,4.3 [4.0-4.7],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,EUR,Europe,Country,GEO,Georgia,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.3,,,4.1,,4.6,4.3 [4.1-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.3,,,4.1,,4.6,4.3 [4.1-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.3,,,4.1,,4.6,4.3 [4.1-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AMR,Americas,Country,BRB,Barbados,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.4,,,4,,4.7,4.4 [4.0-4.7],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.4,,,4,,4.8,4.4 [4.0-4.8],,,EN,2021-06-21T07:00:00.000Z
